Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
33755	0.0000	0.0000	0.0000
33756	0.0000	0.0000	0.0000
33757	2.0000	1.4184	1.4514
33758	0.0000	0.0000	0.0000
33759	0.0000	0.0000	0.0000
33760	2.0000	1.4184	1.4514
33761	0.0000	0.0000	0.0000
33762	2.0000	1.4184	1.4514
33763	2.0000	1.4184	1.4514
33764	2.0000	1.4184	1.4514
33765	2.0000	1.4184	1.4514
33766	0.0000	0.0000	0.0000
33767	2.0000	1.4184	1.4514
33768	0.0000	0.0000	0.0000
33769	2.0000	1.4184	1.4514
33770	2.0000	1.4184	1.4514
33771	2.0000	1.4184	1.4514
33772	0.0000	0.0000	0.0000
33773	2.0000	1.4184	1.4514
33774	0.0000	0.0000	0.0000
33775	2.0000	1.4184	1.4514
33776	2.0000	1.4184	1.4514
33777	0.0000	0.0000	0.0000
33778	2.0000	1.4184	1.4514
33779	2.0000	1.4184	1.4514
33780	2.0000	1.4184	1.4514
33781	0.0000	0.0000	0.0000
33782	2.0000	1.4184	1.4514
33783	2.0000	1.4184	1.4514
33784	2.0000	1.4184	1.4514
33785	2.0000	1.4184	1.4514
33786	0.0000	0.0000	0.0000
33787	2.0000	1.4184	1.4514
33788	2.0000	1.4184	1.4514
33789	2.0000	1.4184	1.4514
33790	2.0000	1.4184	1.4514
33791	2.0000	1.4184	1.4514
33792	2.0000	1.4184	1.4514
33793	2.0000	1.4184	1.4514
33794	2.0000	1.4184	1.4514
33795	2.0000	1.4184	1.4514
33796	2.0000	1.4184	1.4514
33797	0.0000	0.0000	0.0000
33798	2.0000	1.4184	1.4514
33799	2.0000	1.4184	1.4514
33800	0.0000	0.0000	0.0000
33801	2.0000	1.4184	1.4514
33802	0.0000	0.0000	0.0000
33803	2.0000	1.4184	1.4514
33804	2.0000	1.4184	1.4514
33805	2.0000	1.4184	1.4514
33806	2.0000	1.4184	1.4514
33807	2.0000	1.4184	1.4514
33808	2.0000	1.4184	1.4514
33809	0.0000	0.0000	0.0000
33810	0.0000	0.0000	0.0000
33811	2.0000	1.4184	1.4514
33812	2.0000	1.4184	1.4514
33813	2.0000	1.4184	1.4514
33814	2.0000	1.4184	1.4514
33815	2.0000	1.4184	1.4514
33816	2.0000	1.4184	1.4514
33817	0.0000	0.0000	0.0000
33818	0.0000	0.0000	0.0000
33819	0.0000	0.0000	0.0000
33820	0.0000	0.0000	0.0000
33821	2.0000	1.4184	1.4514
33822	2.0000	1.4184	1.4514
33823	0.0000	0.0000	0.0000
33824	2.0000	1.4184	1.4514
33825	0.0000	0.0000	0.0000
33826	2.0000	1.4184	1.4514
33827	2.0000	1.4184	1.4514
33828	2.0000	1.4184	1.4514
33829	2.0000	1.4184	1.4514
33830	0.0000	0.0000	0.0000
33831	2.0000	1.4184	1.4514
33832	0.0000	0.0000	0.0000
33833	2.0000	1.4184	1.4514
33834	0.0000	0.0000	0.0000
33835	2.0000	1.4184	1.4514
33836	2.0000	1.4184	1.4514
33837	0.0000	0.0000	0.0000
33838	2.0000	1.4184	1.4514
33839	0.0000	0.0000	0.0000
33840	2.0000	1.4184	1.4514
33841	2.0000	1.4184	1.4514
33842	0.0000	0.0000	0.0000
33843	0.0000	0.0000	0.0000
33844	2.0000	1.4184	1.4514
33845	2.0000	1.4184	1.4514
33846	0.0000	0.0000	0.0000
33847	2.0000	1.4184	1.4514
33848	2.0000	1.4184	1.4514
33849	0.0000	0.0000	0.0000
33850	2.0000	1.4184	1.4514
33851	0.0000	0.0000	0.0000
33852	2.0000	1.4184	1.4514
33853	0.0000	0.0000	0.0000
33854	2.0000	1.4184	1.4514
33855	2.0000	1.4184	1.4514
33856	0.0000	0.0000	0.0000
33857	2.0000	1.4184	1.4514
33858	2.0000	1.4184	1.4514
33859	2.0000	1.4184	1.4514
33860	2.0000	1.4184	1.4514
33861	0.0000	0.0000	0.0000
33862	2.0000	1.4184	1.4514
33863	2.0000	1.4184	1.4514
33864	2.0000	1.4184	1.4514
33865	2.0000	1.4184	1.4514
33866	0.0000	0.0000	0.0000
33867	2.0000	1.4184	1.4514
33868	0.0000	0.0000	0.0000
33869	2.0000	1.4184	1.4514
33870	2.0000	1.4184	1.4514
33871	2.0000	1.4184	1.4514
33872	2.0000	1.4184	1.4514
33873	2.0000	1.4184	1.4514
33874	0.0000	0.0000	0.0000
33875	2.0000	1.4184	1.4514
33876	2.0000	1.4184	1.4514
33877	2.0000	1.4184	1.4514
33878	0.0000	0.0000	0.0000
33879	2.0000	1.4184	1.4514
33880	2.0000	1.4184	1.4514
33881	2.0000	1.4184	1.4514
33882	0.0000	0.0000	0.0000
33883	2.0000	1.4184	1.4514
33884	2.0000	1.4184	1.4514
33885	2.0000	1.4184	1.4514
33886	2.0000	1.4184	1.4514
33887	2.0000	1.4184	1.4514
33888	2.0000	1.4184	1.4514
33889	2.0000	1.4184	1.4514
33890	2.0000	1.4184	1.4514
33891	2.0000	1.4184	1.4514
33892	0.0000	0.0000	0.0000
33893	2.0000	1.4184	1.4514
33894	2.0000	1.4184	1.4514
33895	2.0000	1.4184	1.4514
33896	2.0000	1.4184	1.4514
33897	2.0000	1.4184	1.4514
33898	2.0000	1.4184	1.4514
33899	2.0000	1.4184	1.4514
33900	0.0000	0.0000	0.0000
33901	2.0000	1.4184	1.4514
33902	2.0000	1.4184	1.4514
33903	2.0000	1.4184	1.4514
33904	2.0000	1.4184	1.4514
33905	0.0000	0.0000	0.0000
33906	2.0000	1.4184	1.4514
33907	2.0000	1.4184	1.4514
33908	2.0000	1.4184	1.4514
33909	2.0000	1.4184	1.4514
33910	2.0000	1.4184	1.4514
33911	2.0000	1.4184	1.4514
33912	2.0000	1.4184	1.4514
33913	0.0000	0.0000	0.0000
33914	0.0000	0.0000	0.0000
33915	2.0000	1.4184	1.4514
33916	2.0000	1.4184	1.4514
33917	2.0000	1.4184	1.4514
33918	0.0000	0.0000	0.0000
33919	2.0000	1.4184	1.4514
33920	2.0000	1.4184	1.4514
33921	2.0000	1.4184	1.4514
33922	2.0000	1.4184	1.4514
33923	2.0000	1.4184	1.4514
33924	2.0000	1.4184	1.4514
33925	2.0000	1.4184	1.4514
33926	2.0000	1.4184	1.4514
33927	2.0000	1.4184	1.4514
33928	2.0000	1.4184	1.4514
33929	2.0000	1.4184	1.4514
33930	2.0000	1.4184	1.4514
33931	2.0000	1.4184	1.4514
33932	2.0000	1.4184	1.4514
33933	2.0000	1.4184	1.4514
33934	0.0000	0.0000	0.0000
33935	2.0000	1.4184	1.4514
33936	2.0000	1.4184	1.4514
33937	2.0000	1.4184	1.4514
33938	0.0000	0.0000	0.0000
33939	0.0000	0.0000	0.0000
33940	0.0000	0.0000	0.0000
33941	2.0000	1.4184	1.4514
33942	0.0000	0.0000	0.0000
33943	0.0000	0.0000	0.0000
33944	2.0000	1.4184	1.4514
33945	2.0000	1.4184	1.4514
33946	2.0000	1.4184	1.4514
33947	2.0000	1.4184	1.4514
33948	2.0000	1.4184	1.4514
33949	0.0000	0.0000	0.0000
33950	2.0000	1.4184	1.4514
33951	2.0000	1.4184	1.4514
33952	2.0000	1.4184	1.4514
33953	0.0000	0.0000	0.0000
33954	0.0000	0.0000	0.0000
33955	2.0000	1.4184	1.4514
33956	2.0000	1.4184	1.4514
33957	2.0000	1.4184	1.4514
33958	2.0000	1.4184	1.4514
33959	2.0000	1.4184	1.4514
33960	0.0000	0.0000	0.0000
33961	0.0000	0.0000	0.0000
33962	2.0000	1.4184	1.4514
33963	2.0000	1.4184	1.4514
33964	2.0000	1.4184	1.4514
33965	2.0000	1.4184	1.4514
33966	2.0000	1.4184	1.4514
33967	0.0000	0.0000	0.0000
33968	2.0000	1.4184	1.4514
33969	0.0000	0.0000	0.0000
33970	2.0000	1.4184	1.4514
33971	0.0000	0.0000	0.0000
33972	2.0000	1.4184	1.4514
33973	2.0000	1.4184	1.4514
33974	0.0000	0.0000	0.0000
33975	2.0000	1.4184	1.4514
33976	2.0000	1.4184	1.4514
33977	2.0000	1.4184	1.4514
33978	2.0000	1.4184	1.4514
33979	2.0000	1.4184	1.4514
33980	2.0000	1.4184	1.4514
33981	0.0000	0.0000	0.0000
33982	0.0000	0.0000	0.0000
33983	2.0000	1.4184	1.4514
33984	2.0000	1.4184	1.4514
33985	2.0000	1.4184	1.4514
33986	0.0000	0.0000	0.0000
33987	2.0000	1.4184	1.4514
33988	2.0000	1.4184	1.4514
33989	0.0000	0.0000	0.0000
33990	2.0000	1.4184	1.4514
33991	2.0000	1.4184	1.4514
33992	2.0000	1.4184	1.4514
33993	0.0000	0.0000	0.0000
33994	0.0000	0.0000	0.0000
33995	2.0000	1.4184	1.4514
33996	2.0000	1.4184	1.4514
33997	2.0000	1.4184	1.4514
33998	2.0000	1.4184	1.4514
33999	2.0000	1.4184	1.4514
34000	2.0000	1.4184	1.4514
34001	2.0000	1.4184	1.4514
34002	0.0000	0.0000	0.0000
34003	2.0000	1.4184	1.4514
34004	2.0000	1.4184	1.4514
34005	0.0000	0.0000	0.0000
34006	2.0000	1.4184	1.4514
34007	0.0000	0.0000	0.0000
34008	2.0000	1.4184	1.4514
34009	0.0000	0.0000	0.0000
34010	2.0000	1.4184	1.4514
34011	2.0000	1.4184	1.4514
34012	0.0000	0.0000	0.0000
34013	2.0000	1.4184	1.4514
34014	2.0000	1.4184	1.4514
34015	2.0000	1.4184	1.4514
34016	0.0000	0.0000	0.0000
34017	2.0000	1.4184	1.4514
34018	0.0000	0.0000	0.0000
34019	0.0000	0.0000	0.0000
34020	2.0000	1.4184	1.4514
34021	2.0000	1.4184	1.4514
34022	2.0000	1.4184	1.4514
34023	0.0000	0.0000	0.0000
34024	2.0000	1.4184	1.4514
34025	0.0000	0.0000	0.0000
34026	0.0000	0.0000	0.0000
34027	2.0000	1.4184	1.4514
34028	2.0000	1.4184	1.4514
34029	2.0000	1.4184	1.4514
34030	2.0000	1.4184	1.4514
34031	0.0000	0.0000	0.0000
34032	2.0000	1.4184	1.4514
34033	2.0000	1.4184	1.4514
34034	2.0000	1.4184	1.4514
34035	0.0000	0.0000	0.0000
34036	0.0000	0.0000	0.0000
34037	2.0000	1.4184	1.4514
34038	0.0000	0.0000	0.0000
34039	2.0000	1.4184	1.4514
34040	2.0000	1.4184	1.4514
34041	0.0000	0.0000	0.0000
34042	0.0000	0.0000	0.0000
34043	0.0000	0.0000	0.0000
34044	2.0000	1.4184	1.4514
34045	2.0000	1.4184	1.4514
34046	2.0000	1.4184	1.4514
34047	2.0000	1.4184	1.4514
34048	2.0000	1.4184	1.4514
34049	2.0000	1.4184	1.4514
34050	2.0000	1.4184	1.4514
34051	2.0000	1.4184	1.4514
34052	0.0000	0.0000	0.0000
34053	0.0000	0.0000	0.0000
34054	0.0000	0.0000	0.0000
34055	2.0000	1.4184	1.4514
34056	2.0000	1.4184	1.4514
34057	2.0000	1.4184	1.4514
34058	2.0000	1.4184	1.4514
34059	2.0000	1.4184	1.4514
34060	2.0000	1.4184	1.4514
34061	2.0000	1.4184	1.4514
34062	2.0000	1.4184	1.4514
34063	0.0000	0.0000	0.0000
34064	2.0000	1.4184	1.4514
34065	0.0000	0.0000	0.0000
34066	2.0000	1.4184	1.4514
34067	0.0000	0.0000	0.0000
34068	2.0000	1.4184	1.4514
34069	2.0000	1.4184	1.4514
34070	0.0000	0.0000	0.0000
34071	0.0000	0.0000	0.0000
34072	0.0000	0.0000	0.0000
34073	0.0000	0.0000	0.0000
34074	2.0000	1.4184	1.4514
34075	2.0000	1.4184	1.4514
34076	2.0000	1.4184	1.4514
34077	2.0000	1.4184	1.4514
34078	0.0000	0.0000	0.0000
34079	0.0000	0.0000	0.0000
34080	2.0000	1.4184	1.4514
34081	0.0000	0.0000	0.0000
34082	2.0000	1.4184	1.4514
34083	0.0000	0.0000	0.0000
34084	2.0000	1.4184	1.4514
34085	0.0000	0.0000	0.0000
34086	2.0000	1.4184	1.4514
34087	2.0000	1.4184	1.4514
34088	2.0000	1.4184	1.4514
34089	2.0000	1.4184	1.4514
34090	2.0000	1.4184	1.4514
34091	0.0000	0.0000	0.0000
34092	0.0000	0.0000	0.0000
34093	0.0000	0.0000	0.0000
34094	0.0000	0.0000	0.0000
34095	2.0000	1.4184	1.4514
34096	2.0000	1.4184	1.4514
34097	2.0000	1.4184	1.4514
34098	2.0000	1.4184	1.4514
34099	2.0000	1.4184	1.4514
34100	2.0000	1.4184	1.4514
34101	0.0000	0.0000	0.0000
34102	2.0000	1.4184	1.4514
34103	2.0000	1.4184	1.4514
34104	2.0000	1.4184	1.4514
34105	0.0000	0.0000	0.0000
34106	2.0000	1.4184	1.4514
34107	0.0000	0.0000	0.0000
34108	2.0000	1.4184	1.4514
34109	2.0000	1.4184	1.4514
34110	2.0000	1.4184	1.4514
34111	0.0000	0.0000	0.0000
34112	0.0000	0.0000	0.0000
34113	2.0000	1.4184	1.4514
34114	2.0000	1.4184	1.4514
34115	2.0000	1.4184	1.4514
34116	2.0000	1.4184	1.4514
34117	2.0000	1.4184	1.4514
34118	2.0000	1.4184	1.4514
34119	2.0000	1.4184	1.4514
34120	0.0000	0.0000	0.0000
34121	2.0000	1.4184	1.4514
34122	0.0000	0.0000	0.0000
34123	2.0000	1.4184	1.4514
34124	2.0000	1.4184	1.4514
34125	0.0000	0.0000	0.0000
34126	2.0000	1.4184	1.4514
34127	0.0000	0.0000	0.0000
34128	0.0000	0.0000	0.0000
34129	2.0000	1.4184	1.4514
34130	2.0000	1.4184	1.4514
34131	0.0000	0.0000	0.0000
34132	0.0000	0.0000	0.0000
34133	2.0000	1.4184	1.4514
34134	2.0000	1.4184	1.4514
34135	2.0000	1.4184	1.4514
34136	2.0000	1.4184	1.4514
34137	2.0000	1.4184	1.4514
34138	2.0000	1.4184	1.4514
34139	2.0000	1.4184	1.4514
34140	2.0000	1.4184	1.4514
34141	2.0000	1.4184	1.4514
34142	2.0000	1.4184	1.4514
34143	2.0000	1.4184	1.4514
34144	2.0000	1.4184	1.4514
34145	2.0000	1.4184	1.4514
34146	2.0000	1.4184	1.4514
34147	0.0000	0.0000	0.0000
34148	2.0000	1.4184	1.4514
34149	0.0000	0.0000	0.0000
34150	2.0000	1.4184	1.4514
34151	0.0000	0.0000	0.0000
34152	0.0000	0.0000	0.0000
34153	2.0000	1.4184	1.4514
34154	2.0000	1.4184	1.4514
34155	2.0000	1.4184	1.4514
34156	0.0000	0.0000	0.0000
34157	0.0000	0.0000	0.0000
34158	2.0000	1.4184	1.4514
34159	2.0000	1.4184	1.4514
34160	2.0000	1.4184	1.4514
34161	2.0000	1.4184	1.4514
34162	2.0000	1.4184	1.4514
34163	0.0000	0.0000	0.0000
34164	2.0000	1.4184	1.4514
34165	0.0000	0.0000	0.0000
34166	2.0000	1.4184	1.4514
34167	2.0000	1.4184	1.4514
34168	2.0000	1.4184	1.4514
34169	2.0000	1.4184	1.4514
34170	2.0000	1.4184	1.4514
34171	2.0000	1.4184	1.4514
34172	2.0000	1.4184	1.4514
34173	0.0000	0.0000	0.0000
34174	0.0000	0.0000	0.0000
34175	0.0000	0.0000	0.0000
34176	0.0000	0.0000	0.0000
34177	2.0000	1.4184	1.4514
34178	0.0000	0.0000	0.0000
34179	2.0000	1.4184	1.4514
34180	0.0000	0.0000	0.0000
34181	2.0000	1.4184	1.4514
34182	2.0000	1.4184	1.4514
34183	2.0000	1.4184	1.4514
34184	2.0000	1.4184	1.4514
34185	0.0000	0.0000	0.0000
34186	0.0000	0.0000	0.0000
34187	0.0000	0.0000	0.0000
34188	2.0000	1.4184	1.4514
34189	2.0000	1.4184	1.4514
34190	2.0000	1.4184	1.4514
34191	2.0000	1.4184	1.4514
34192	2.0000	1.4184	1.4514
34193	0.0000	0.0000	0.0000
34194	0.0000	0.0000	0.0000
34195	2.0000	1.4184	1.4514
34196	2.0000	1.4184	1.4514
34197	0.0000	0.0000	0.0000
34198	0.0000	0.0000	0.0000
34199	2.0000	1.4184	1.4514
34200	2.0000	1.4184	1.4514
34201	2.0000	1.4184	1.4514
34202	0.0000	0.0000	0.0000
34203	0.0000	0.0000	0.0000
34204	0.0000	0.0000	0.0000
34205	0.0000	0.0000	0.0000
34206	2.0000	1.4184	1.4514
34207	2.0000	1.4184	1.4514
34208	0.0000	0.0000	0.0000
34209	2.0000	1.4184	1.4514
34210	0.0000	0.0000	0.0000
34211	2.0000	1.4184	1.4514
34212	2.0000	1.4184	1.4514
34213	2.0000	1.4184	1.4514
34214	2.0000	1.4184	1.4514
34215	2.0000	1.4184	1.4514
34216	2.0000	1.4184	1.4514
34217	0.0000	0.0000	0.0000
34218	0.0000	0.0000	0.0000
34219	2.0000	1.4184	1.4514
34220	2.0000	1.4184	1.4514
34221	2.0000	1.4184	1.4514
34222	2.0000	1.4184	1.4514
34223	2.0000	1.4184	1.4514
34224	0.0000	0.0000	0.0000
34225	0.0000	0.0000	0.0000
34226	0.0000	0.0000	0.0000
34227	2.0000	1.4184	1.4514
34228	2.0000	1.4184	1.4514
34229	2.0000	1.4184	1.4514
34230	0.0000	0.0000	0.0000
34231	2.0000	1.4184	1.4514
34232	0.0000	0.0000	0.0000
34233	2.0000	1.4184	1.4514
34234	2.0000	1.4184	1.4514
34235	0.0000	0.0000	0.0000
34236	2.0000	1.4184	1.4514
34237	2.0000	1.4184	1.4514
34238	0.0000	0.0000	0.0000
34239	0.0000	0.0000	0.0000
34240	0.0000	0.0000	0.0000
34241	2.0000	1.4184	1.4514
34242	2.0000	1.4184	1.4514
34243	2.0000	1.4184	1.4514
34244	2.0000	1.4184	1.4514
34245	2.0000	1.4184	1.4514
34246	0.0000	0.0000	0.0000
34247	2.0000	1.4184	1.4514
34248	2.0000	1.4184	1.4514
34249	2.0000	1.4184	1.4514
34250	0.0000	0.0000	0.0000
34251	2.0000	1.4184	1.4514
34252	0.0000	0.0000	0.0000
34253	2.0000	1.4184	1.4514
34254	0.0000	0.0000	0.0000
34255	0.0000	0.0000	0.0000
34256	0.0000	0.0000	0.0000
34257	0.0000	0.0000	0.0000
34258	0.0000	0.0000	0.0000
34259	0.0000	0.0000	0.0000
34260	2.0000	1.4184	1.4514
34261	2.0000	1.4184	1.4514
34262	2.0000	1.4184	1.4514
34263	0.0000	0.0000	0.0000
34264	0.0000	0.0000	0.0000
34265	2.0000	1.4184	1.4514
34266	2.0000	1.4184	1.4514
34267	0.0000	0.0000	0.0000
34268	2.0000	1.4184	1.4514
34269	2.0000	1.4184	1.4514
34270	2.0000	1.4184	1.4514
34271	2.0000	1.4184	1.4514
34272	0.0000	0.0000	0.0000
34273	0.0000	0.0000	0.0000
34274	2.0000	1.4184	1.4514
34275	2.0000	1.4184	1.4514
34276	0.0000	0.0000	0.0000
34277	2.0000	1.4184	1.4514
34278	2.0000	1.4184	1.4514
34279	0.0000	0.0000	0.0000
34280	2.0000	1.4184	1.4514
34281	0.0000	0.0000	0.0000
34282	2.0000	1.4184	1.4514
34283	2.0000	1.4184	1.4514
34284	2.0000	1.4184	1.4514
34285	0.0000	0.0000	0.0000
34286	0.0000	0.0000	0.0000
34287	0.0000	0.0000	0.0000
34288	0.0000	0.0000	0.0000
34289	2.0000	1.4184	1.4514
34290	0.0000	0.0000	0.0000
34291	2.0000	1.4184	1.4514
34292	2.0000	1.4184	1.4514
34293	0.0000	0.0000	0.0000
34294	2.0000	1.4184	1.4514
34295	2.0000	1.4184	1.4514
34296	2.0000	1.4184	1.4514
34297	0.0000	0.0000	0.0000
34298	2.0000	1.4184	1.4514
34299	2.0000	1.4184	1.4514
34300	2.0000	1.4184	1.4514
34301	0.0000	0.0000	0.0000
34302	2.0000	1.4184	1.4514
34303	0.0000	0.0000	0.0000
34304	0.0000	0.0000	0.0000
34305	0.0000	0.0000	0.0000
34306	2.0000	1.4184	1.4514
34307	0.0000	0.0000	0.0000
34308	0.0000	0.0000	0.0000
34309	2.0000	1.4184	1.4514
34310	0.0000	0.0000	0.0000
34311	2.0000	1.4184	1.4514
34312	2.0000	1.4184	1.4514
34313	2.0000	1.4184	1.4514
34314	2.0000	1.4184	1.4514
34315	2.0000	1.4184	1.4514
34316	0.0000	0.0000	0.0000
34317	2.0000	1.4184	1.4514
34318	2.0000	1.4184	1.4514
34319	0.0000	0.0000	0.0000
34320	2.0000	1.4184	1.4514
34321	2.0000	1.4184	1.4514
34322	0.0000	0.0000	0.0000
34323	2.0000	1.4184	1.4514
34324	2.0000	1.4184	1.4514
34325	2.0000	1.4184	1.4514
34326	2.0000	1.4184	1.4514
34327	0.0000	0.0000	0.0000
34328	2.0000	1.4184	1.4514
34329	2.0000	1.4184	1.4514
34330	0.0000	0.0000	0.0000
34331	2.0000	1.4184	1.4514
34332	2.0000	1.4184	1.4514
34333	2.0000	1.4184	1.4514
34334	0.0000	0.0000	0.0000
34335	2.0000	1.4184	1.4514
34336	0.0000	0.0000	0.0000
34337	2.0000	1.4184	1.4514
34338	2.0000	1.4184	1.4514
34339	2.0000	1.4184	1.4514
34340	2.0000	1.4184	1.4514
34341	2.0000	1.4184	1.4514
34342	2.0000	1.4184	1.4514
34343	2.0000	1.4184	1.4514
34344	2.0000	1.4184	1.4514
34345	2.0000	1.4184	1.4514
34346	0.0000	0.0000	0.0000
34347	2.0000	1.4184	1.4514
34348	2.0000	1.4184	1.4514
34349	2.0000	1.4184	1.4514
34350	2.0000	1.4184	1.4514
34351	2.0000	1.4184	1.4514
34352	2.0000	1.4184	1.4514
34353	2.0000	1.4184	1.4514
34354	2.0000	1.4184	1.4514
34355	0.0000	0.0000	0.0000
34356	2.0000	1.4184	1.4514
34357	2.0000	1.4184	1.4514
34358	0.0000	0.0000	0.0000
34359	2.0000	1.4184	1.4514
34360	2.0000	1.4184	1.4514
34361	0.0000	0.0000	0.0000
34362	2.0000	1.4184	1.4514
34363	2.0000	1.4184	1.4514
34364	2.0000	1.4184	1.4514
34365	2.0000	1.4184	1.4514
34366	0.0000	0.0000	0.0000
34367	0.0000	0.0000	0.0000
34368	0.0000	0.0000	0.0000
34369	0.0000	0.0000	0.0000
34370	2.0000	1.4184	1.4514
34371	2.0000	1.4184	1.4514
34372	0.0000	0.0000	0.0000
34373	0.0000	0.0000	0.0000
34374	0.0000	0.0000	0.0000
34375	2.0000	1.4184	1.4514
34376	0.0000	0.0000	0.0000
34377	0.0000	0.0000	0.0000
34378	0.0000	0.0000	0.0000
34379	2.0000	1.4184	1.4514
34380	0.0000	0.0000	0.0000
34381	2.0000	1.4184	1.4514
34382	2.0000	1.4184	1.4514
34383	2.0000	1.4184	1.4514
34384	2.0000	1.4184	1.4514
34385	2.0000	1.4184	1.4514
34386	2.0000	1.4184	1.4514
34387	2.0000	1.4184	1.4514
34388	0.0000	0.0000	0.0000
34389	2.0000	1.4184	1.4514
34390	2.0000	1.4184	1.4514
34391	2.0000	1.4184	1.4514
34392	2.0000	1.4184	1.4514
34393	0.0000	0.0000	0.0000
34394	2.0000	1.4184	1.4514
34395	2.0000	1.4184	1.4514
34396	2.0000	1.4184	1.4514
34397	2.0000	1.4184	1.4514
34398	0.0000	0.0000	0.0000
34399	2.0000	1.4184	1.4514
34400	0.0000	0.0000	0.0000
34401	2.0000	1.4184	1.4514
34402	2.0000	1.4184	1.4514
34403	0.0000	0.0000	0.0000
34404	2.0000	1.4184	1.4514
34405	2.0000	1.4184	1.4514
34406	2.0000	1.4184	1.4514
34407	0.0000	0.0000	0.0000
34408	2.0000	1.4184	1.4514
34409	2.0000	1.4184	1.4514
34410	2.0000	1.4184	1.4514
34411	2.0000	1.4184	1.4514
34412	0.0000	0.0000	0.0000
34413	0.0000	0.0000	0.0000
34414	2.0000	1.4184	1.4514
34415	2.0000	1.4184	1.4514
34416	2.0000	1.4184	1.4514
34417	2.0000	1.4184	1.4514
34418	2.0000	1.4184	1.4514
34419	2.0000	1.4184	1.4514
34420	2.0000	1.4184	1.4514
34421	0.0000	0.0000	0.0000
34422	2.0000	1.4184	1.4514
34423	2.0000	1.4184	1.4514
34424	2.0000	1.4184	1.4514
34425	0.0000	0.0000	0.0000
34426	2.0000	1.4184	1.4514
34427	2.0000	1.4184	1.4514
34428	0.0000	0.0000	0.0000
34429	2.0000	1.4184	1.4514
34430	0.0000	0.0000	0.0000
34431	2.0000	1.4184	1.4514
34432	2.0000	1.4184	1.4514
34433	2.0000	1.4184	1.4514
34434	2.0000	1.4184	1.4514
34435	2.0000	1.4184	1.4514
34436	2.0000	1.4184	1.4514
34437	0.0000	0.0000	0.0000
34438	2.0000	1.4184	1.4514
34439	0.0000	0.0000	0.0000
34440	2.0000	1.4184	1.4514
34441	0.0000	0.0000	0.0000
34442	0.0000	0.0000	0.0000
34443	2.0000	1.4184	1.4514
34444	2.0000	1.4184	1.4514
34445	2.0000	1.4184	1.4514
34446	2.0000	1.4184	1.4514
34447	2.0000	1.4184	1.4514
34448	2.0000	1.4184	1.4514
34449	2.0000	1.4184	1.4514
34450	0.0000	0.0000	0.0000
34451	2.0000	1.4184	1.4514
34452	2.0000	1.4184	1.4514
34453	0.0000	0.0000	0.0000
34454	2.0000	1.4184	1.4514
34455	2.0000	1.4184	1.4514
34456	2.0000	1.4184	1.4514
34457	2.0000	1.4184	1.4514
34458	2.0000	1.4184	1.4514
34459	2.0000	1.4184	1.4514
34460	2.0000	1.4184	1.4514
34461	2.0000	1.4184	1.4514
34462	0.0000	0.0000	0.0000
34463	0.0000	0.0000	0.0000
34464	2.0000	1.4184	1.4514
34465	0.0000	0.0000	0.0000
34466	2.0000	1.4184	1.4514
34467	2.0000	1.4184	1.4514
34468	2.0000	1.4184	1.4514
34469	2.0000	1.4184	1.4514
34470	2.0000	1.4184	1.4514
34471	2.0000	1.4184	1.4514
34472	2.0000	1.4184	1.4514
34473	0.0000	0.0000	0.0000
34474	2.0000	1.4184	1.4514
34475	2.0000	1.4184	1.4514
34476	0.0000	0.0000	0.0000
34477	2.0000	1.4184	1.4514
34478	2.0000	1.4184	1.4514
34479	2.0000	1.4184	1.4514
34480	2.0000	1.4184	1.4514
34481	2.0000	1.4184	1.4514
34482	0.0000	0.0000	0.0000
34483	2.0000	1.4184	1.4514
34484	2.0000	1.4184	1.4514
34485	0.0000	0.0000	0.0000
34486	2.0000	1.4184	1.4514
34487	2.0000	1.4184	1.4514
34488	0.0000	0.0000	0.0000
34489	2.0000	1.4184	1.4514
34490	0.0000	0.0000	0.0000
34491	2.0000	1.4184	1.4514
34492	0.0000	0.0000	0.0000
34493	2.0000	1.4184	1.4514
34494	2.0000	1.4184	1.4514
34495	2.0000	1.4184	1.4514
34496	2.0000	1.4184	1.4514
34497	0.0000	0.0000	0.0000
34498	2.0000	1.4184	1.4514
34499	2.0000	1.4184	1.4514
34500	2.0000	1.4184	1.4514
34501	0.0000	0.0000	0.0000
34502	2.0000	1.4184	1.4514
34503	2.0000	1.4184	1.4514
34504	2.0000	1.4184	1.4514
34505	2.0000	1.4184	1.4514
34506	0.0000	0.0000	0.0000
34507	2.0000	1.4184	1.4514
34508	2.0000	1.4184	1.4514
34509	2.0000	1.4184	1.4514
34510	2.0000	1.4184	1.4514
34511	0.0000	0.0000	0.0000
34512	2.0000	1.4184	1.4514
34513	2.0000	1.4184	1.4514
34514	2.0000	1.4184	1.4514
34515	0.0000	0.0000	0.0000
34516	2.0000	1.4184	1.4514
34517	0.0000	0.0000	0.0000
34518	2.0000	1.4184	1.4514
34519	0.0000	0.0000	0.0000
34520	0.0000	0.0000	0.0000
34521	2.0000	1.4184	1.4514
34522	0.0000	0.0000	0.0000
34523	2.0000	1.4184	1.4514
34524	2.0000	1.4184	1.4514
34525	0.0000	0.0000	0.0000
34526	2.0000	1.4184	1.4514
34527	2.0000	1.4184	1.4514
34528	2.0000	1.4184	1.4514
34529	2.0000	1.4184	1.4514
