Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
63748	1.0000	1.4184	1.4514
63749	1.0000	1.4184	1.4514
63750	1.0000	1.4184	1.4514
63751	1.0000	1.4184	1.4514
63752	1.0000	1.4184	1.4514
63753	1.0000	1.4184	1.4514
63754	1.0000	1.4184	1.4514
63755	1.0000	1.4184	1.4514
63756	0.0000	0.0000	0.0000
63757	1.0000	1.4184	1.4514
63758	0.0000	0.0000	0.0000
63759	1.0000	1.4184	1.4514
63760	1.0000	1.4184	1.4514
63761	1.0000	1.4184	1.4514
63762	1.0000	1.4184	1.4514
63763	1.0000	1.4184	1.4514
63764	0.0000	0.0000	0.0000
63765	1.0000	1.4184	1.4514
63766	1.0000	1.4184	1.4514
63767	1.0000	1.4184	1.4514
63768	0.0000	0.0000	0.0000
63769	1.0000	1.4184	1.4514
63770	1.0000	1.4184	1.4514
63771	0.0000	0.0000	0.0000
63772	0.0000	0.0000	0.0000
63773	0.0000	0.0000	0.0000
63774	0.0000	0.0000	0.0000
63775	0.0000	0.0000	0.0000
63776	0.0000	0.0000	0.0000
63777	1.0000	1.4184	1.4514
63778	1.0000	1.4184	1.4514
63779	1.0000	1.4184	1.4514
63780	1.0000	1.4184	1.4514
63781	1.0000	1.4184	1.4514
63782	1.0000	1.4184	1.4514
63783	1.0000	1.4184	1.4514
63784	1.0000	1.4184	1.4514
63785	1.0000	1.4184	1.4514
63786	0.0000	0.0000	0.0000
63787	1.0000	1.4184	1.4514
63788	1.0000	1.4184	1.4514
63789	0.0000	0.0000	0.0000
63790	0.0000	0.0000	0.0000
63791	0.0000	0.0000	0.0000
63792	1.0000	1.4184	1.4514
63793	1.0000	1.4184	1.4514
63794	0.0000	0.0000	0.0000
63795	0.0000	0.0000	0.0000
63796	1.0000	1.4184	1.4514
63797	0.0000	0.0000	0.0000
63798	0.0000	0.0000	0.0000
63799	1.0000	1.4184	1.4514
63800	1.0000	1.4184	1.4514
63801	1.0000	1.4184	1.4514
63802	1.0000	1.4184	1.4514
63803	1.0000	1.4184	1.4514
63804	0.0000	0.0000	0.0000
63805	1.0000	1.4184	1.4514
63806	0.0000	0.0000	0.0000
63807	0.0000	0.0000	0.0000
63808	1.0000	1.4184	1.4514
63809	1.0000	1.4184	1.4514
63810	0.0000	0.0000	0.0000
63811	1.0000	1.4184	1.4514
63812	1.0000	1.4184	1.4514
63813	1.0000	1.4184	1.4514
63814	1.0000	1.4184	1.4514
63815	1.0000	1.4184	1.4514
63816	1.0000	1.4184	1.4514
63817	1.0000	1.4184	1.4514
63818	1.0000	1.4184	1.4514
63819	1.0000	1.4184	1.4514
63820	0.0000	0.0000	0.0000
63821	1.0000	1.4184	1.4514
63822	1.0000	1.4184	1.4514
63823	0.0000	0.0000	0.0000
63824	0.0000	0.0000	0.0000
63825	0.0000	0.0000	0.0000
63826	0.0000	0.0000	0.0000
63827	1.0000	1.4184	1.4514
63828	1.0000	1.4184	1.4514
63829	0.0000	0.0000	0.0000
63830	1.0000	1.4184	1.4514
63831	1.0000	1.4184	1.4514
63832	0.0000	0.0000	0.0000
63833	1.0000	1.4184	1.4514
63834	1.0000	1.4184	1.4514
63835	0.0000	0.0000	0.0000
63836	1.0000	1.4184	1.4514
63837	0.0000	0.0000	0.0000
63838	0.0000	0.0000	0.0000
63839	1.0000	1.4184	1.4514
63840	1.0000	1.4184	1.4514
63841	0.0000	0.0000	0.0000
63842	0.0000	0.0000	0.0000
63843	1.0000	1.4184	1.4514
63844	0.0000	0.0000	0.0000
63845	0.0000	0.0000	0.0000
63846	0.0000	0.0000	0.0000
63847	1.0000	1.4184	1.4514
63848	0.0000	0.0000	0.0000
63849	0.0000	0.0000	0.0000
63850	1.0000	1.4184	1.4514
63851	1.0000	1.4184	1.4514
63852	1.0000	1.4184	1.4514
63853	1.0000	1.4184	1.4514
63854	1.0000	1.4184	1.4514
63855	1.0000	1.4184	1.4514
63856	1.0000	1.4184	1.4514
63857	1.0000	1.4184	1.4514
63858	1.0000	1.4184	1.4514
63859	0.0000	0.0000	0.0000
63860	1.0000	1.4184	1.4514
63861	1.0000	1.4184	1.4514
63862	0.0000	0.0000	0.0000
63863	1.0000	1.4184	1.4514
63864	1.0000	1.4184	1.4514
63865	1.0000	1.4184	1.4514
63866	1.0000	1.4184	1.4514
63867	0.0000	0.0000	0.0000
63868	0.0000	0.0000	0.0000
63869	1.0000	1.4184	1.4514
63870	1.0000	1.4184	1.4514
63871	1.0000	1.4184	1.4514
63872	1.0000	1.4184	1.4514
63873	1.0000	1.4184	1.4514
63874	1.0000	1.4184	1.4514
63875	1.0000	1.4184	1.4514
63876	1.0000	1.4184	1.4514
63877	1.0000	1.4184	1.4514
63878	0.0000	0.0000	0.0000
63879	0.0000	0.0000	0.0000
63880	1.0000	1.4184	1.4514
63881	1.0000	1.4184	1.4514
63882	0.0000	0.0000	0.0000
63883	1.0000	1.4184	1.4514
63884	1.0000	1.4184	1.4514
63885	0.0000	0.0000	0.0000
63886	1.0000	1.4184	1.4514
63887	1.0000	1.4184	1.4514
63888	0.0000	0.0000	0.0000
63889	1.0000	1.4184	1.4514
63890	1.0000	1.4184	1.4514
63891	0.0000	0.0000	0.0000
63892	1.0000	1.4184	1.4514
63893	1.0000	1.4184	1.4514
63894	1.0000	1.4184	1.4514
63895	1.0000	1.4184	1.4514
63896	1.0000	1.4184	1.4514
63897	1.0000	1.4184	1.4514
63898	0.0000	0.0000	0.0000
63899	1.0000	1.4184	1.4514
63900	1.0000	1.4184	1.4514
63901	0.0000	0.0000	0.0000
63902	0.0000	0.0000	0.0000
63903	1.0000	1.4184	1.4514
63904	0.0000	0.0000	0.0000
63905	1.0000	1.4184	1.4514
63906	1.0000	1.4184	1.4514
63907	0.0000	0.0000	0.0000
63908	0.0000	0.0000	0.0000
63909	1.0000	1.4184	1.4514
63910	0.0000	0.0000	0.0000
63911	1.0000	1.4184	1.4514
63912	1.0000	1.4184	1.4514
63913	1.0000	1.4184	1.4514
63914	1.0000	1.4184	1.4514
63915	1.0000	1.4184	1.4514
63916	0.0000	0.0000	0.0000
63917	1.0000	1.4184	1.4514
63918	0.0000	0.0000	0.0000
63919	1.0000	1.4184	1.4514
63920	1.0000	1.4184	1.4514
63921	0.0000	0.0000	0.0000
63922	1.0000	1.4184	1.4514
63923	1.0000	1.4184	1.4514
63924	1.0000	1.4184	1.4514
63925	1.0000	1.4184	1.4514
63926	0.0000	0.0000	0.0000
63927	0.0000	0.0000	0.0000
63928	1.0000	1.4184	1.4514
63929	1.0000	1.4184	1.4514
63930	1.0000	1.4184	1.4514
63931	1.0000	1.4184	1.4514
63932	0.0000	0.0000	0.0000
63933	1.0000	1.4184	1.4514
63934	1.0000	1.4184	1.4514
63935	1.0000	1.4184	1.4514
63936	1.0000	1.4184	1.4514
63937	0.0000	0.0000	0.0000
63938	1.0000	1.4184	1.4514
63939	0.0000	0.0000	0.0000
63940	1.0000	1.4184	1.4514
63941	1.0000	1.4184	1.4514
63942	1.0000	1.4184	1.4514
63943	1.0000	1.4184	1.4514
63944	0.0000	0.0000	0.0000
63945	1.0000	1.4184	1.4514
63946	0.0000	0.0000	0.0000
63947	0.0000	0.0000	0.0000
63948	1.0000	1.4184	1.4514
63949	1.0000	1.4184	1.4514
63950	1.0000	1.4184	1.4514
63951	1.0000	1.4184	1.4514
63952	1.0000	1.4184	1.4514
63953	1.0000	1.4184	1.4514
63954	1.0000	1.4184	1.4514
63955	1.0000	1.4184	1.4514
63956	0.0000	0.0000	0.0000
63957	0.0000	0.0000	0.0000
63958	0.0000	0.0000	0.0000
63959	1.0000	1.4184	1.4514
63960	0.0000	0.0000	0.0000
63961	1.0000	1.4184	1.4514
63962	0.0000	0.0000	0.0000
63963	1.0000	1.4184	1.4514
63964	0.0000	0.0000	0.0000
63965	1.0000	1.4184	1.4514
63966	1.0000	1.4184	1.4514
63967	1.0000	1.4184	1.4514
63968	1.0000	1.4184	1.4514
63969	1.0000	1.4184	1.4514
63970	0.0000	0.0000	0.0000
63971	1.0000	1.4184	1.4514
63972	0.0000	0.0000	0.0000
63973	0.0000	0.0000	0.0000
63974	1.0000	1.4184	1.4514
63975	1.0000	1.4184	1.4514
63976	0.0000	0.0000	0.0000
63977	1.0000	1.4184	1.4514
63978	1.0000	1.4184	1.4514
63979	1.0000	1.4184	1.4514
63980	0.0000	0.0000	0.0000
63981	1.0000	1.4184	1.4514
63982	1.0000	1.4184	1.4514
63983	1.0000	1.4184	1.4514
63984	1.0000	1.4184	1.4514
63985	0.0000	0.0000	0.0000
63986	1.0000	1.4184	1.4514
63987	1.0000	1.4184	1.4514
63988	0.0000	0.0000	0.0000
63989	0.0000	0.0000	0.0000
63990	1.0000	1.4184	1.4514
63991	1.0000	1.4184	1.4514
63992	1.0000	1.4184	1.4514
63993	0.0000	0.0000	0.0000
63994	1.0000	1.4184	1.4514
63995	1.0000	1.4184	1.4514
63996	0.0000	0.0000	0.0000
63997	0.0000	0.0000	0.0000
63998	1.0000	1.4184	1.4514
63999	1.0000	1.4184	1.4514
64000	1.0000	1.4184	1.4514
64001	0.0000	0.0000	0.0000
64002	1.0000	1.4184	1.4514
64003	1.0000	1.4184	1.4514
64004	1.0000	1.4184	1.4514
64005	1.0000	1.4184	1.4514
64006	0.0000	0.0000	0.0000
64007	0.0000	0.0000	0.0000
64008	1.0000	1.4184	1.4514
64009	1.0000	1.4184	1.4514
64010	1.0000	1.4184	1.4514
64011	1.0000	1.4184	1.4514
64012	1.0000	1.4184	1.4514
64013	1.0000	1.4184	1.4514
64014	0.0000	0.0000	0.0000
64015	0.0000	0.0000	0.0000
64016	0.0000	0.0000	0.0000
64017	1.0000	1.4184	1.4514
64018	1.0000	1.4184	1.4514
64019	1.0000	1.4184	1.4514
64020	0.0000	0.0000	0.0000
64021	1.0000	1.4184	1.4514
64022	1.0000	1.4184	1.4514
64023	1.0000	1.4184	1.4514
64024	1.0000	1.4184	1.4514
64025	1.0000	1.4184	1.4514
64026	1.0000	1.4184	1.4514
64027	1.0000	1.4184	1.4514
64028	1.0000	1.4184	1.4514
64029	0.0000	0.0000	0.0000
64030	0.0000	0.0000	0.0000
64031	1.0000	1.4184	1.4514
64032	1.0000	1.4184	1.4514
64033	1.0000	1.4184	1.4514
64034	1.0000	1.4184	1.4514
64035	1.0000	1.4184	1.4514
64036	0.0000	0.0000	0.0000
64037	1.0000	1.4184	1.4514
64038	1.0000	1.4184	1.4514
64039	0.0000	0.0000	0.0000
64040	1.0000	1.4184	1.4514
64041	1.0000	1.4184	1.4514
64042	1.0000	1.4184	1.4514
64043	1.0000	1.4184	1.4514
64044	1.0000	1.4184	1.4514
64045	0.0000	0.0000	0.0000
64046	0.0000	0.0000	0.0000
64047	1.0000	1.4184	1.4514
64048	1.0000	1.4184	1.4514
64049	1.0000	1.4184	1.4514
64050	1.0000	1.4184	1.4514
64051	0.0000	0.0000	0.0000
64052	1.0000	1.4184	1.4514
64053	1.0000	1.4184	1.4514
64054	1.0000	1.4184	1.4514
64055	0.0000	0.0000	0.0000
64056	0.0000	0.0000	0.0000
64057	1.0000	1.4184	1.4514
64058	1.0000	1.4184	1.4514
64059	1.0000	1.4184	1.4514
64060	1.0000	1.4184	1.4514
64061	1.0000	1.4184	1.4514
64062	1.0000	1.4184	1.4514
64063	1.0000	1.4184	1.4514
64064	1.0000	1.4184	1.4514
64065	1.0000	1.4184	1.4514
64066	1.0000	1.4184	1.4514
64067	1.0000	1.4184	1.4514
64068	0.0000	0.0000	0.0000
64069	1.0000	1.4184	1.4514
64070	0.0000	0.0000	0.0000
64071	1.0000	1.4184	1.4514
64072	0.0000	0.0000	0.0000
64073	1.0000	1.4184	1.4514
64074	0.0000	0.0000	0.0000
64075	1.0000	1.4184	1.4514
64076	1.0000	1.4184	1.4514
64077	0.0000	0.0000	0.0000
64078	1.0000	1.4184	1.4514
64079	0.0000	0.0000	0.0000
64080	1.0000	1.4184	1.4514
64081	0.0000	0.0000	0.0000
64082	0.0000	0.0000	0.0000
64083	1.0000	1.4184	1.4514
64084	1.0000	1.4184	1.4514
64085	0.0000	0.0000	0.0000
64086	0.0000	0.0000	0.0000
64087	0.0000	0.0000	0.0000
64088	0.0000	0.0000	0.0000
64089	1.0000	1.4184	1.4514
64090	1.0000	1.4184	1.4514
64091	1.0000	1.4184	1.4514
64092	1.0000	1.4184	1.4514
64093	1.0000	1.4184	1.4514
64094	1.0000	1.4184	1.4514
64095	1.0000	1.4184	1.4514
64096	1.0000	1.4184	1.4514
64097	1.0000	1.4184	1.4514
64098	0.0000	0.0000	0.0000
64099	1.0000	1.4184	1.4514
64100	1.0000	1.4184	1.4514
64101	0.0000	0.0000	0.0000
64102	1.0000	1.4184	1.4514
64103	0.0000	0.0000	0.0000
64104	0.0000	0.0000	0.0000
64105	1.0000	1.4184	1.4514
64106	0.0000	0.0000	0.0000
64107	1.0000	1.4184	1.4514
64108	0.0000	0.0000	0.0000
64109	1.0000	1.4184	1.4514
64110	0.0000	0.0000	0.0000
64111	1.0000	1.4184	1.4514
64112	1.0000	1.4184	1.4514
64113	0.0000	0.0000	0.0000
64114	0.0000	0.0000	0.0000
64115	1.0000	1.4184	1.4514
64116	1.0000	1.4184	1.4514
64117	0.0000	0.0000	0.0000
64118	1.0000	1.4184	1.4514
64119	0.0000	0.0000	0.0000
64120	0.0000	0.0000	0.0000
64121	1.0000	1.4184	1.4514
64122	0.0000	0.0000	0.0000
64123	0.0000	0.0000	0.0000
64124	0.0000	0.0000	0.0000
64125	1.0000	1.4184	1.4514
64126	1.0000	1.4184	1.4514
64127	1.0000	1.4184	1.4514
64128	1.0000	1.4184	1.4514
64129	0.0000	0.0000	0.0000
64130	1.0000	1.4184	1.4514
64131	1.0000	1.4184	1.4514
64132	0.0000	0.0000	0.0000
64133	1.0000	1.4184	1.4514
64134	1.0000	1.4184	1.4514
64135	0.0000	0.0000	0.0000
64136	0.0000	0.0000	0.0000
64137	1.0000	1.4184	1.4514
64138	1.0000	1.4184	1.4514
64139	0.0000	0.0000	0.0000
64140	0.0000	0.0000	0.0000
64141	0.0000	0.0000	0.0000
64142	1.0000	1.4184	1.4514
64143	1.0000	1.4184	1.4514
64144	1.0000	1.4184	1.4514
64145	0.0000	0.0000	0.0000
64146	0.0000	0.0000	0.0000
64147	1.0000	1.4184	1.4514
64148	0.0000	0.0000	0.0000
64149	1.0000	1.4184	1.4514
64150	1.0000	1.4184	1.4514
64151	0.0000	0.0000	0.0000
64152	1.0000	1.4184	1.4514
64153	0.0000	0.0000	0.0000
64154	1.0000	1.4184	1.4514
64155	1.0000	1.4184	1.4514
64156	1.0000	1.4184	1.4514
64157	0.0000	0.0000	0.0000
64158	1.0000	1.4184	1.4514
64159	1.0000	1.4184	1.4514
64160	1.0000	1.4184	1.4514
64161	1.0000	1.4184	1.4514
64162	1.0000	1.4184	1.4514
64163	0.0000	0.0000	0.0000
64164	1.0000	1.4184	1.4514
64165	0.0000	0.0000	0.0000
64166	1.0000	1.4184	1.4514
64167	0.0000	0.0000	0.0000
64168	0.0000	0.0000	0.0000
64169	1.0000	1.4184	1.4514
64170	1.0000	1.4184	1.4514
64171	0.0000	0.0000	0.0000
64172	0.0000	0.0000	0.0000
64173	0.0000	0.0000	0.0000
64174	0.0000	0.0000	0.0000
64175	1.0000	1.4184	1.4514
64176	1.0000	1.4184	1.4514
64177	1.0000	1.4184	1.4514
64178	0.0000	0.0000	0.0000
64179	0.0000	0.0000	0.0000
64180	1.0000	1.4184	1.4514
64181	1.0000	1.4184	1.4514
64182	0.0000	0.0000	0.0000
64183	1.0000	1.4184	1.4514
64184	1.0000	1.4184	1.4514
64185	1.0000	1.4184	1.4514
64186	1.0000	1.4184	1.4514
64187	1.0000	1.4184	1.4514
64188	0.0000	0.0000	0.0000
64189	1.0000	1.4184	1.4514
64190	1.0000	1.4184	1.4514
64191	1.0000	1.4184	1.4514
64192	1.0000	1.4184	1.4514
64193	1.0000	1.4184	1.4514
64194	1.0000	1.4184	1.4514
64195	1.0000	1.4184	1.4514
64196	1.0000	1.4184	1.4514
64197	1.0000	1.4184	1.4514
64198	1.0000	1.4184	1.4514
64199	1.0000	1.4184	1.4514
64200	1.0000	1.4184	1.4514
64201	0.0000	0.0000	0.0000
64202	0.0000	0.0000	0.0000
64203	0.0000	0.0000	0.0000
64204	0.0000	0.0000	0.0000
64205	1.0000	1.4184	1.4514
64206	0.0000	0.0000	0.0000
64207	1.0000	1.4184	1.4514
64208	1.0000	1.4184	1.4514
64209	1.0000	1.4184	1.4514
64210	0.0000	0.0000	0.0000
64211	0.0000	0.0000	0.0000
64212	0.0000	0.0000	0.0000
64213	1.0000	1.4184	1.4514
64214	0.0000	0.0000	0.0000
64215	0.0000	0.0000	0.0000
64216	1.0000	1.4184	1.4514
64217	0.0000	0.0000	0.0000
64218	0.0000	0.0000	0.0000
64219	0.0000	0.0000	0.0000
64220	1.0000	1.4184	1.4514
64221	1.0000	1.4184	1.4514
64222	1.0000	1.4184	1.4514
64223	0.0000	0.0000	0.0000
64224	1.0000	1.4184	1.4514
64225	1.0000	1.4184	1.4514
64226	1.0000	1.4184	1.4514
64227	1.0000	1.4184	1.4514
64228	0.0000	0.0000	0.0000
64229	1.0000	1.4184	1.4514
64230	1.0000	1.4184	1.4514
64231	1.0000	1.4184	1.4514
64232	1.0000	1.4184	1.4514
64233	1.0000	1.4184	1.4514
64234	1.0000	1.4184	1.4514
64235	1.0000	1.4184	1.4514
64236	1.0000	1.4184	1.4514
64237	1.0000	1.4184	1.4514
64238	0.0000	0.0000	0.0000
64239	1.0000	1.4184	1.4514
64240	1.0000	1.4184	1.4514
64241	0.0000	0.0000	0.0000
64242	1.0000	1.4184	1.4514
64243	1.0000	1.4184	1.4514
64244	1.0000	1.4184	1.4514
64245	1.0000	1.4184	1.4514
64246	1.0000	1.4184	1.4514
64247	1.0000	1.4184	1.4514
64248	1.0000	1.4184	1.4514
64249	1.0000	1.4184	1.4514
64250	1.0000	1.4184	1.4514
64251	0.0000	0.0000	0.0000
64252	1.0000	1.4184	1.4514
64253	0.0000	0.0000	0.0000
64254	1.0000	1.4184	1.4514
64255	1.0000	1.4184	1.4514
64256	0.0000	0.0000	0.0000
64257	0.0000	0.0000	0.0000
64258	1.0000	1.4184	1.4514
64259	1.0000	1.4184	1.4514
64260	1.0000	1.4184	1.4514
64261	1.0000	1.4184	1.4514
64262	0.0000	0.0000	0.0000
64263	1.0000	1.4184	1.4514
64264	1.0000	1.4184	1.4514
64265	1.0000	1.4184	1.4514
64266	1.0000	1.4184	1.4514
64267	0.0000	0.0000	0.0000
64268	1.0000	1.4184	1.4514
64269	1.0000	1.4184	1.4514
64270	0.0000	0.0000	0.0000
64271	1.0000	1.4184	1.4514
64272	1.0000	1.4184	1.4514
64273	0.0000	0.0000	0.0000
64274	1.0000	1.4184	1.4514
64275	1.0000	1.4184	1.4514
64276	0.0000	0.0000	0.0000
64277	1.0000	1.4184	1.4514
64278	0.0000	0.0000	0.0000
64279	1.0000	1.4184	1.4514
64280	1.0000	1.4184	1.4514
64281	1.0000	1.4184	1.4514
64282	0.0000	0.0000	0.0000
64283	1.0000	1.4184	1.4514
64284	0.0000	0.0000	0.0000
64285	1.0000	1.4184	1.4514
64286	1.0000	1.4184	1.4514
64287	1.0000	1.4184	1.4514
64288	0.0000	0.0000	0.0000
64289	1.0000	1.4184	1.4514
64290	0.0000	0.0000	0.0000
64291	1.0000	1.4184	1.4514
64292	1.0000	1.4184	1.4514
64293	0.0000	0.0000	0.0000
64294	1.0000	1.4184	1.4514
64295	1.0000	1.4184	1.4514
64296	1.0000	1.4184	1.4514
64297	0.0000	0.0000	0.0000
64298	1.0000	1.4184	1.4514
64299	1.0000	1.4184	1.4514
64300	1.0000	1.4184	1.4514
64301	1.0000	1.4184	1.4514
64302	0.0000	0.0000	0.0000
64303	1.0000	1.4184	1.4514
64304	1.0000	1.4184	1.4514
64305	1.0000	1.4184	1.4514
64306	1.0000	1.4184	1.4514
64307	0.0000	0.0000	0.0000
64308	1.0000	1.4184	1.4514
64309	1.0000	1.4184	1.4514
64310	1.0000	1.4184	1.4514
64311	1.0000	1.4184	1.4514
64312	1.0000	1.4184	1.4514
64313	0.0000	0.0000	0.0000
64314	1.0000	1.4184	1.4514
64315	1.0000	1.4184	1.4514
64316	0.0000	0.0000	0.0000
64317	1.0000	1.4184	1.4514
64318	1.0000	1.4184	1.4514
64319	1.0000	1.4184	1.4514
64320	1.0000	1.4184	1.4514
64321	1.0000	1.4184	1.4514
64322	1.0000	1.4184	1.4514
64323	1.0000	1.4184	1.4514
64324	1.0000	1.4184	1.4514
64325	1.0000	1.4184	1.4514
64326	1.0000	1.4184	1.4514
64327	1.0000	1.4184	1.4514
64328	1.0000	1.4184	1.4514
64329	1.0000	1.4184	1.4514
64330	0.0000	0.0000	0.0000
64331	0.0000	0.0000	0.0000
64332	1.0000	1.4184	1.4514
64333	1.0000	1.4184	1.4514
64334	1.0000	1.4184	1.4514
64335	0.0000	0.0000	0.0000
64336	0.0000	0.0000	0.0000
64337	1.0000	1.4184	1.4514
64338	1.0000	1.4184	1.4514
64339	0.0000	0.0000	0.0000
64340	1.0000	1.4184	1.4514
64341	1.0000	1.4184	1.4514
64342	0.0000	0.0000	0.0000
64343	1.0000	1.4184	1.4514
64344	0.0000	0.0000	0.0000
64345	1.0000	1.4184	1.4514
64346	0.0000	0.0000	0.0000
64347	1.0000	1.4184	1.4514
64348	1.0000	1.4184	1.4514
64349	1.0000	1.4184	1.4514
64350	1.0000	1.4184	1.4514
64351	1.0000	1.4184	1.4514
64352	1.0000	1.4184	1.4514
64353	1.0000	1.4184	1.4514
64354	1.0000	1.4184	1.4514
64355	0.0000	0.0000	0.0000
64356	1.0000	1.4184	1.4514
64357	1.0000	1.4184	1.4514
64358	1.0000	1.4184	1.4514
64359	0.0000	0.0000	0.0000
64360	1.0000	1.4184	1.4514
64361	1.0000	1.4184	1.4514
64362	1.0000	1.4184	1.4514
64363	0.0000	0.0000	0.0000
64364	0.0000	0.0000	0.0000
64365	1.0000	1.4184	1.4514
64366	0.0000	0.0000	0.0000
64367	1.0000	1.4184	1.4514
64368	1.0000	1.4184	1.4514
64369	1.0000	1.4184	1.4514
64370	0.0000	0.0000	0.0000
64371	1.0000	1.4184	1.4514
64372	1.0000	1.4184	1.4514
64373	0.0000	0.0000	0.0000
64374	1.0000	1.4184	1.4514
64375	1.0000	1.4184	1.4514
64376	1.0000	1.4184	1.4514
64377	1.0000	1.4184	1.4514
64378	1.0000	1.4184	1.4514
64379	0.0000	0.0000	0.0000
64380	1.0000	1.4184	1.4514
64381	1.0000	1.4184	1.4514
64382	0.0000	0.0000	0.0000
64383	1.0000	1.4184	1.4514
64384	0.0000	0.0000	0.0000
64385	1.0000	1.4184	1.4514
64386	1.0000	1.4184	1.4514
64387	0.0000	0.0000	0.0000
64388	1.0000	1.4184	1.4514
64389	1.0000	1.4184	1.4514
64390	0.0000	0.0000	0.0000
64391	1.0000	1.4184	1.4514
64392	1.0000	1.4184	1.4514
64393	1.0000	1.4184	1.4514
64394	1.0000	1.4184	1.4514
64395	0.0000	0.0000	0.0000
64396	0.0000	0.0000	0.0000
64397	1.0000	1.4184	1.4514
64398	0.0000	0.0000	0.0000
64399	0.0000	0.0000	0.0000
64400	1.0000	1.4184	1.4514
64401	1.0000	1.4184	1.4514
64402	1.0000	1.4184	1.4514
64403	1.0000	1.4184	1.4514
64404	0.0000	0.0000	0.0000
64405	1.0000	1.4184	1.4514
64406	0.0000	0.0000	0.0000
64407	1.0000	1.4184	1.4514
64408	1.0000	1.4184	1.4514
64409	0.0000	0.0000	0.0000
64410	1.0000	1.4184	1.4514
64411	1.0000	1.4184	1.4514
64412	1.0000	1.4184	1.4514
64413	1.0000	1.4184	1.4514
64414	0.0000	0.0000	0.0000
64415	1.0000	1.4184	1.4514
64416	1.0000	1.4184	1.4514
64417	1.0000	1.4184	1.4514
64418	1.0000	1.4184	1.4514
64419	1.0000	1.4184	1.4514
64420	0.0000	0.0000	0.0000
64421	0.0000	0.0000	0.0000
64422	0.0000	0.0000	0.0000
64423	1.0000	1.4184	1.4514
64424	1.0000	1.4184	1.4514
64425	1.0000	1.4184	1.4514
64426	1.0000	1.4184	1.4514
64427	1.0000	1.4184	1.4514
64428	1.0000	1.4184	1.4514
64429	0.0000	0.0000	0.0000
64430	1.0000	1.4184	1.4514
64431	1.0000	1.4184	1.4514
64432	1.0000	1.4184	1.4514
64433	1.0000	1.4184	1.4514
64434	0.0000	0.0000	0.0000
64435	0.0000	0.0000	0.0000
64436	1.0000	1.4184	1.4514
64437	0.0000	0.0000	0.0000
64438	1.0000	1.4184	1.4514
64439	1.0000	1.4184	1.4514
64440	1.0000	1.4184	1.4514
64441	1.0000	1.4184	1.4514
64442	1.0000	1.4184	1.4514
64443	1.0000	1.4184	1.4514
64444	0.0000	0.0000	0.0000
64445	1.0000	1.4184	1.4514
64446	0.0000	0.0000	0.0000
64447	0.0000	0.0000	0.0000
64448	0.0000	0.0000	0.0000
64449	0.0000	0.0000	0.0000
64450	0.0000	0.0000	0.0000
64451	0.0000	0.0000	0.0000
64452	1.0000	1.4184	1.4514
64453	0.0000	0.0000	0.0000
64454	1.0000	1.4184	1.4514
64455	1.0000	1.4184	1.4514
64456	1.0000	1.4184	1.4514
64457	1.0000	1.4184	1.4514
64458	0.0000	0.0000	0.0000
64459	1.0000	1.4184	1.4514
64460	1.0000	1.4184	1.4514
64461	0.0000	0.0000	0.0000
64462	0.0000	0.0000	0.0000
64463	1.0000	1.4184	1.4514
64464	1.0000	1.4184	1.4514
64465	1.0000	1.4184	1.4514
64466	1.0000	1.4184	1.4514
64467	0.0000	0.0000	0.0000
64468	1.0000	1.4184	1.4514
64469	1.0000	1.4184	1.4514
64470	0.0000	0.0000	0.0000
64471	1.0000	1.4184	1.4514
64472	1.0000	1.4184	1.4514
64473	1.0000	1.4184	1.4514
64474	1.0000	1.4184	1.4514
64475	1.0000	1.4184	1.4514
64476	1.0000	1.4184	1.4514
64477	1.0000	1.4184	1.4514
64478	0.0000	0.0000	0.0000
64479	0.0000	0.0000	0.0000
64480	1.0000	1.4184	1.4514
64481	1.0000	1.4184	1.4514
64482	1.0000	1.4184	1.4514
64483	0.0000	0.0000	0.0000
64484	1.0000	1.4184	1.4514
64485	0.0000	0.0000	0.0000
64486	0.0000	0.0000	0.0000
64487	1.0000	1.4184	1.4514
64488	1.0000	1.4184	1.4514
64489	1.0000	1.4184	1.4514
64490	1.0000	1.4184	1.4514
64491	1.0000	1.4184	1.4514
64492	0.0000	0.0000	0.0000
64493	1.0000	1.4184	1.4514
64494	1.0000	1.4184	1.4514
64495	0.0000	0.0000	0.0000
64496	0.0000	0.0000	0.0000
64497	1.0000	1.4184	1.4514
64498	1.0000	1.4184	1.4514
64499	1.0000	1.4184	1.4514
64500	1.0000	1.4184	1.4514
64501	1.0000	1.4184	1.4514
64502	1.0000	1.4184	1.4514
64503	1.0000	1.4184	1.4514
64504	1.0000	1.4184	1.4514
64505	1.0000	1.4184	1.4514
64506	1.0000	1.4184	1.4514
64507	0.0000	0.0000	0.0000
64508	1.0000	1.4184	1.4514
64509	1.0000	1.4184	1.4514
64510	0.0000	0.0000	0.0000
64511	0.0000	0.0000	0.0000
64512	1.0000	1.4184	1.4514
64513	0.0000	0.0000	0.0000
64514	1.0000	1.4184	1.4514
64515	0.0000	0.0000	0.0000
64516	1.0000	1.4184	1.4514
64517	0.0000	0.0000	0.0000
64518	1.0000	1.4184	1.4514
64519	1.0000	1.4184	1.4514
64520	1.0000	1.4184	1.4514
64521	0.0000	0.0000	0.0000
64522	1.0000	1.4184	1.4514
64523	1.0000	1.4184	1.4514
